Metric,Country,Administrative region,Year,HS_BIN,Class label,Count,Total valid cells,Percentage (%)
BA,North Korea,Hamgyong-bukto,2011,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2011,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2012,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2012,-2,"Cold spot, 95%",20,92,21.74
BA,North Korea,Hamgyong-bukto,2012,-1,"Cold spot, 90%",45,92,48.91
BA,North Korea,Hamgyong-bukto,2012,0,Not significant,27,92,29.35
BA,North Korea,Hamgyong-bukto,2012,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2012,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2012,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2013,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2013,-2,"Cold spot, 95%",16,92,17.39
BA,North Korea,Hamgyong-bukto,2013,-1,"Cold spot, 90%",57,92,61.96
BA,North Korea,Hamgyong-bukto,2013,0,Not significant,19,92,20.65
BA,North Korea,Hamgyong-bukto,2013,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2013,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2013,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2014,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2014,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2014,-1,"Cold spot, 90%",16,92,17.39
BA,North Korea,Hamgyong-bukto,2014,0,Not significant,76,92,82.61
BA,North Korea,Hamgyong-bukto,2014,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2014,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2014,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2015,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2015,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2015,-1,"Cold spot, 90%",19,92,20.65
BA,North Korea,Hamgyong-bukto,2015,0,Not significant,73,92,79.35
BA,North Korea,Hamgyong-bukto,2015,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2015,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2015,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2016,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2016,-2,"Cold spot, 95%",34,92,36.96
BA,North Korea,Hamgyong-bukto,2016,-1,"Cold spot, 90%",50,92,54.35
BA,North Korea,Hamgyong-bukto,2016,0,Not significant,8,92,8.7
BA,North Korea,Hamgyong-bukto,2016,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2016,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2016,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2017,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2017,-2,"Cold spot, 95%",12,92,13.04
BA,North Korea,Hamgyong-bukto,2017,-1,"Cold spot, 90%",32,92,34.78
BA,North Korea,Hamgyong-bukto,2017,0,Not significant,48,92,52.17
BA,North Korea,Hamgyong-bukto,2017,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2017,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2017,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2018,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2018,-2,"Cold spot, 95%",13,92,14.13
BA,North Korea,Hamgyong-bukto,2018,-1,"Cold spot, 90%",23,92,25.0
BA,North Korea,Hamgyong-bukto,2018,0,Not significant,56,92,60.87
BA,North Korea,Hamgyong-bukto,2018,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2018,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2018,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2019,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2019,-2,"Cold spot, 95%",36,92,39.13
BA,North Korea,Hamgyong-bukto,2019,-1,"Cold spot, 90%",40,92,43.48
BA,North Korea,Hamgyong-bukto,2019,0,Not significant,16,92,17.39
BA,North Korea,Hamgyong-bukto,2019,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2019,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2019,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2020,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2020,-2,"Cold spot, 95%",38,92,41.3
BA,North Korea,Hamgyong-bukto,2020,-1,"Cold spot, 90%",38,92,41.3
BA,North Korea,Hamgyong-bukto,2020,0,Not significant,16,92,17.39
BA,North Korea,Hamgyong-bukto,2020,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2020,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2020,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2021,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2021,-2,"Cold spot, 95%",39,92,42.39
BA,North Korea,Hamgyong-bukto,2021,-1,"Cold spot, 90%",42,92,45.65
BA,North Korea,Hamgyong-bukto,2021,0,Not significant,11,92,11.96
BA,North Korea,Hamgyong-bukto,2021,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2021,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2021,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2022,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2022,-2,"Cold spot, 95%",42,92,45.65
BA,North Korea,Hamgyong-bukto,2022,-1,"Cold spot, 90%",44,92,47.83
BA,North Korea,Hamgyong-bukto,2022,0,Not significant,6,92,6.52
BA,North Korea,Hamgyong-bukto,2022,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2022,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2022,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2023,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2023,-2,"Cold spot, 95%",25,92,27.17
BA,North Korea,Hamgyong-bukto,2023,-1,"Cold spot, 90%",49,92,53.26
BA,North Korea,Hamgyong-bukto,2023,0,Not significant,18,92,19.57
BA,North Korea,Hamgyong-bukto,2023,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2023,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2023,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2024,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2024,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2024,-1,"Cold spot, 90%",12,92,13.04
BA,North Korea,Hamgyong-bukto,2024,0,Not significant,80,92,86.96
BA,North Korea,Hamgyong-bukto,2024,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2024,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2024,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2025,-3,"Cold spot, 99%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2025,-2,"Cold spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2025,-1,"Cold spot, 90%",24,92,26.09
BA,North Korea,Hamgyong-bukto,2025,0,Not significant,68,92,73.91
BA,North Korea,Hamgyong-bukto,2025,1,"Hot spot, 90%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2025,2,"Hot spot, 95%",0,92,0.0
BA,North Korea,Hamgyong-bukto,2025,3,"Hot spot, 99%",0,92,0.0
BA,North Korea,Yanggang-do,2001,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2001,-2,"Cold spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2001,-1,"Cold spot, 90%",8,90,8.89
BA,North Korea,Yanggang-do,2001,0,Not significant,82,90,91.11
BA,North Korea,Yanggang-do,2001,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2001,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2001,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2002,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2002,-2,"Cold spot, 95%",47,90,52.22
BA,North Korea,Yanggang-do,2002,-1,"Cold spot, 90%",33,90,36.67
BA,North Korea,Yanggang-do,2002,0,Not significant,10,90,11.11
BA,North Korea,Yanggang-do,2002,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2002,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2002,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2003,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2003,-2,"Cold spot, 95%",60,90,66.67
BA,North Korea,Yanggang-do,2003,-1,"Cold spot, 90%",21,90,23.33
BA,North Korea,Yanggang-do,2003,0,Not significant,9,90,10.0
BA,North Korea,Yanggang-do,2003,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2003,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2003,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2004,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2004,-2,"Cold spot, 95%",24,90,26.67
BA,North Korea,Yanggang-do,2004,-1,"Cold spot, 90%",35,90,38.89
BA,North Korea,Yanggang-do,2004,0,Not significant,31,90,34.44
BA,North Korea,Yanggang-do,2004,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2004,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2004,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2005,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2005,-2,"Cold spot, 95%",16,90,17.78
BA,North Korea,Yanggang-do,2005,-1,"Cold spot, 90%",42,90,46.67
BA,North Korea,Yanggang-do,2005,0,Not significant,32,90,35.56
BA,North Korea,Yanggang-do,2005,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2005,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2005,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2006,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2006,-2,"Cold spot, 95%",51,90,56.67
BA,North Korea,Yanggang-do,2006,-1,"Cold spot, 90%",26,90,28.89
BA,North Korea,Yanggang-do,2006,0,Not significant,13,90,14.44
BA,North Korea,Yanggang-do,2006,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2006,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2006,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2007,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2007,-2,"Cold spot, 95%",58,90,64.44
BA,North Korea,Yanggang-do,2007,-1,"Cold spot, 90%",19,90,21.11
BA,North Korea,Yanggang-do,2007,0,Not significant,13,90,14.44
BA,North Korea,Yanggang-do,2007,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2007,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2007,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2008,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2008,-2,"Cold spot, 95%",2,90,2.22
BA,North Korea,Yanggang-do,2008,-1,"Cold spot, 90%",64,90,71.11
BA,North Korea,Yanggang-do,2008,0,Not significant,24,90,26.67
BA,North Korea,Yanggang-do,2008,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2008,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2008,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2009,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2009,-2,"Cold spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2009,-1,"Cold spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2009,0,Not significant,90,90,100.0
BA,North Korea,Yanggang-do,2009,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2009,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2009,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2010,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2010,-2,"Cold spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2010,-1,"Cold spot, 90%",1,90,1.11
BA,North Korea,Yanggang-do,2010,0,Not significant,89,90,98.89
BA,North Korea,Yanggang-do,2010,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2010,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2010,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2011,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2011,-2,"Cold spot, 95%",59,90,65.56
BA,North Korea,Yanggang-do,2011,-1,"Cold spot, 90%",22,90,24.44
BA,North Korea,Yanggang-do,2011,0,Not significant,9,90,10.0
BA,North Korea,Yanggang-do,2011,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2011,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2011,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2012,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2012,-2,"Cold spot, 95%",59,90,65.56
BA,North Korea,Yanggang-do,2012,-1,"Cold spot, 90%",22,90,24.44
BA,North Korea,Yanggang-do,2012,0,Not significant,9,90,10.0
BA,North Korea,Yanggang-do,2012,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2012,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2012,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2013,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2013,-2,"Cold spot, 95%",26,90,28.89
BA,North Korea,Yanggang-do,2013,-1,"Cold spot, 90%",42,90,46.67
BA,North Korea,Yanggang-do,2013,0,Not significant,22,90,24.44
BA,North Korea,Yanggang-do,2013,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2013,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2013,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2014,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2014,-2,"Cold spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2014,-1,"Cold spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2014,0,Not significant,35,90,38.89
BA,North Korea,Yanggang-do,2014,1,"Hot spot, 90%",7,90,7.78
BA,North Korea,Yanggang-do,2014,2,"Hot spot, 95%",33,90,36.67
BA,North Korea,Yanggang-do,2014,3,"Hot spot, 99%",15,90,16.67
BA,North Korea,Yanggang-do,2015,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2015,-2,"Cold spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2015,-1,"Cold spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2015,0,Not significant,44,90,48.89
BA,North Korea,Yanggang-do,2015,1,"Hot spot, 90%",17,90,18.89
BA,North Korea,Yanggang-do,2015,2,"Hot spot, 95%",23,90,25.56
BA,North Korea,Yanggang-do,2015,3,"Hot spot, 99%",6,90,6.67
BA,North Korea,Yanggang-do,2016,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2016,-2,"Cold spot, 95%",61,90,67.78
BA,North Korea,Yanggang-do,2016,-1,"Cold spot, 90%",21,90,23.33
BA,North Korea,Yanggang-do,2016,0,Not significant,8,90,8.89
BA,North Korea,Yanggang-do,2016,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2016,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2016,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2017,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2017,-2,"Cold spot, 95%",56,90,62.22
BA,North Korea,Yanggang-do,2017,-1,"Cold spot, 90%",21,90,23.33
BA,North Korea,Yanggang-do,2017,0,Not significant,13,90,14.44
BA,North Korea,Yanggang-do,2017,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2017,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2017,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2018,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2018,-2,"Cold spot, 95%",55,90,61.11
BA,North Korea,Yanggang-do,2018,-1,"Cold spot, 90%",20,90,22.22
BA,North Korea,Yanggang-do,2018,0,Not significant,15,90,16.67
BA,North Korea,Yanggang-do,2018,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2018,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2018,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2019,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2019,-2,"Cold spot, 95%",59,90,65.56
BA,North Korea,Yanggang-do,2019,-1,"Cold spot, 90%",22,90,24.44
BA,North Korea,Yanggang-do,2019,0,Not significant,9,90,10.0
BA,North Korea,Yanggang-do,2019,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2019,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2019,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2020,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2020,-2,"Cold spot, 95%",62,90,68.89
BA,North Korea,Yanggang-do,2020,-1,"Cold spot, 90%",20,90,22.22
BA,North Korea,Yanggang-do,2020,0,Not significant,8,90,8.89
BA,North Korea,Yanggang-do,2020,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2020,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2020,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2021,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2021,-2,"Cold spot, 95%",62,90,68.89
BA,North Korea,Yanggang-do,2021,-1,"Cold spot, 90%",21,90,23.33
BA,North Korea,Yanggang-do,2021,0,Not significant,7,90,7.78
BA,North Korea,Yanggang-do,2021,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2021,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2021,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2022,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2022,-2,"Cold spot, 95%",62,90,68.89
BA,North Korea,Yanggang-do,2022,-1,"Cold spot, 90%",21,90,23.33
BA,North Korea,Yanggang-do,2022,0,Not significant,7,90,7.78
BA,North Korea,Yanggang-do,2022,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2022,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2022,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2023,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2023,-2,"Cold spot, 95%",60,90,66.67
BA,North Korea,Yanggang-do,2023,-1,"Cold spot, 90%",23,90,25.56
BA,North Korea,Yanggang-do,2023,0,Not significant,7,90,7.78
BA,North Korea,Yanggang-do,2023,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2023,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2023,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2024,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2024,-2,"Cold spot, 95%",5,90,5.56
BA,North Korea,Yanggang-do,2024,-1,"Cold spot, 90%",36,90,40.0
BA,North Korea,Yanggang-do,2024,0,Not significant,49,90,54.44
BA,North Korea,Yanggang-do,2024,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2024,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2024,3,"Hot spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2025,-3,"Cold spot, 99%",0,90,0.0
BA,North Korea,Yanggang-do,2025,-2,"Cold spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2025,-1,"Cold spot, 90%",3,90,3.33
BA,North Korea,Yanggang-do,2025,0,Not significant,87,90,96.67
BA,North Korea,Yanggang-do,2025,1,"Hot spot, 90%",0,90,0.0
BA,North Korea,Yanggang-do,2025,2,"Hot spot, 95%",0,90,0.0
BA,North Korea,Yanggang-do,2025,3,"Hot spot, 99%",0,90,0.0
BA,Russia,Khabarovskiy,2001,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2001,-2,"Cold spot, 95%",5,1064,0.47
BA,Russia,Khabarovskiy,2001,-1,"Cold spot, 90%",255,1064,23.97
BA,Russia,Khabarovskiy,2001,0,Not significant,449,1064,42.2
BA,Russia,Khabarovskiy,2001,1,"Hot spot, 90%",13,1064,1.22
BA,Russia,Khabarovskiy,2001,2,"Hot spot, 95%",21,1064,1.97
BA,Russia,Khabarovskiy,2001,3,"Hot spot, 99%",321,1064,30.17
BA,Russia,Khabarovskiy,2002,-3,"Cold spot, 99%",32,1064,3.01
BA,Russia,Khabarovskiy,2002,-2,"Cold spot, 95%",128,1064,12.03
BA,Russia,Khabarovskiy,2002,-1,"Cold spot, 90%",158,1064,14.85
BA,Russia,Khabarovskiy,2002,0,Not significant,364,1064,34.21
BA,Russia,Khabarovskiy,2002,1,"Hot spot, 90%",23,1064,2.16
BA,Russia,Khabarovskiy,2002,2,"Hot spot, 95%",24,1064,2.26
BA,Russia,Khabarovskiy,2002,3,"Hot spot, 99%",335,1064,31.48
BA,Russia,Khabarovskiy,2003,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2003,-2,"Cold spot, 95%",2,1064,0.19
BA,Russia,Khabarovskiy,2003,-1,"Cold spot, 90%",28,1064,2.63
BA,Russia,Khabarovskiy,2003,0,Not significant,491,1064,46.15
BA,Russia,Khabarovskiy,2003,1,"Hot spot, 90%",38,1064,3.57
BA,Russia,Khabarovskiy,2003,2,"Hot spot, 95%",75,1064,7.05
BA,Russia,Khabarovskiy,2003,3,"Hot spot, 99%",430,1064,40.41
BA,Russia,Khabarovskiy,2004,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2004,-2,"Cold spot, 95%",27,1064,2.54
BA,Russia,Khabarovskiy,2004,-1,"Cold spot, 90%",47,1064,4.42
BA,Russia,Khabarovskiy,2004,0,Not significant,661,1064,62.12
BA,Russia,Khabarovskiy,2004,1,"Hot spot, 90%",40,1064,3.76
BA,Russia,Khabarovskiy,2004,2,"Hot spot, 95%",71,1064,6.67
BA,Russia,Khabarovskiy,2004,3,"Hot spot, 99%",218,1064,20.49
BA,Russia,Khabarovskiy,2005,-3,"Cold spot, 99%",16,1064,1.5
BA,Russia,Khabarovskiy,2005,-2,"Cold spot, 95%",147,1064,13.82
BA,Russia,Khabarovskiy,2005,-1,"Cold spot, 90%",80,1064,7.52
BA,Russia,Khabarovskiy,2005,0,Not significant,585,1064,54.98
BA,Russia,Khabarovskiy,2005,1,"Hot spot, 90%",23,1064,2.16
BA,Russia,Khabarovskiy,2005,2,"Hot spot, 95%",13,1064,1.22
BA,Russia,Khabarovskiy,2005,3,"Hot spot, 99%",200,1064,18.8
BA,Russia,Khabarovskiy,2006,-3,"Cold spot, 99%",2,1064,0.19
BA,Russia,Khabarovskiy,2006,-2,"Cold spot, 95%",131,1064,12.31
BA,Russia,Khabarovskiy,2006,-1,"Cold spot, 90%",98,1064,9.21
BA,Russia,Khabarovskiy,2006,0,Not significant,548,1064,51.5
BA,Russia,Khabarovskiy,2006,1,"Hot spot, 90%",31,1064,2.91
BA,Russia,Khabarovskiy,2006,2,"Hot spot, 95%",32,1064,3.01
BA,Russia,Khabarovskiy,2006,3,"Hot spot, 99%",222,1064,20.86
BA,Russia,Khabarovskiy,2007,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2007,-2,"Cold spot, 95%",85,1064,7.99
BA,Russia,Khabarovskiy,2007,-1,"Cold spot, 90%",90,1064,8.46
BA,Russia,Khabarovskiy,2007,0,Not significant,889,1064,83.55
BA,Russia,Khabarovskiy,2007,1,"Hot spot, 90%",0,1064,0.0
BA,Russia,Khabarovskiy,2007,2,"Hot spot, 95%",0,1064,0.0
BA,Russia,Khabarovskiy,2007,3,"Hot spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2008,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2008,-2,"Cold spot, 95%",36,1064,3.38
BA,Russia,Khabarovskiy,2008,-1,"Cold spot, 90%",49,1064,4.61
BA,Russia,Khabarovskiy,2008,0,Not significant,529,1064,49.72
BA,Russia,Khabarovskiy,2008,1,"Hot spot, 90%",20,1064,1.88
BA,Russia,Khabarovskiy,2008,2,"Hot spot, 95%",20,1064,1.88
BA,Russia,Khabarovskiy,2008,3,"Hot spot, 99%",410,1064,38.53
BA,Russia,Khabarovskiy,2009,-3,"Cold spot, 99%",0,1064,0.0
BA,Russia,Khabarovskiy,2009,-2,"Cold spot, 95%",98,1064,9.21
BA,Russia,Khabarovskiy,2009,-1,"Cold spot, 90%",133,1064,12.5
BA,Russia,Khabarovskiy,2009,0,Not significant,392,1064,36.84
BA,Russia,Khabarovskiy,2009,1,"Hot spot, 90%",4,1064,0.38
BA,Russia,Khabarovskiy,2009,2,"Hot spot, 95%",15,1064,1.41
BA,Russia,Khabarovskiy,2009,3,"Hot spot, 99%",422,1064,39.66
BA,Russia,Khabarovskiy,2010,-3,"Cold spot, 99%",45,1064,4.23
BA,Russia,Khabarovskiy,2010,-2,"Cold spot, 95%",275,1064,25.85
BA,Russia,Khabarovskiy,2010,-1,"Cold spot, 90%",180,1064,16.92
BA,Russia,Khabarovskiy,2010,0,Not significant,234,1064,21.99
BA,Russia,Khabarovskiy,2010,1,"Hot spot, 90%",19,1064,1.79
